Station_ID,Address,Latitude,Longitude,Location_Type,ddName,Municipality,County,Marker_Color,Marker_Size,Description
12273,"110,2 χλμ ΝΈΟ Κορίνθου Πατρών (προς Αθήνα)",38.324441,21.8707796,ROOFTOP,Δ.Δ.Ψαθοπύργου,ΔΗΜΟΣ ΡΙΟΥ,ΑΧΑΪΑΣ,green,small,"Station ID: 12273
Location Type: ROOFTOP
Address: 110,2 χλμ ΝΈΟ Κορίνθου Πατρών (προς Αθήνα)
Municipality: ΔΗΜΟΣ ΡΙΟΥ
County: ΑΧΑΪΑΣ
Coordinates: 38.324441, 21.870780"
12293,1 χλμ Σερρων-Θεσ/νικη,41.0886875,23.5231569,ROOFTOP,Δ.Δ.Σερρών,ΔΗΜΟΣ ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,green,small,"Station ID: 12293
Location Type: ROOFTOP
Address: 1 χλμ Σερρων-Θεσ/νικη
Municipality: ΔΗΜΟΣ ΣΕΡΡΩΝ
County: ΣΕΡΡΩΝ
Coordinates: 41.088687, 23.523157"
12295,3ο χλμ Τρικαλων- Καλαμπακας,39.5779839,21.7437629,ROOFTOP,Δ.Δ.Τρικκαίων,ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ,ΤΡΙΚΑΛΩΝ,green,small,"Station ID: 12295
Location Type: ROOFTOP
Address: 3ο χλμ Τρικαλων- Καλαμπακας
Municipality: ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ
County: ΤΡΙΚΑΛΩΝ
Coordinates: 39.577984, 21.743763"
12299,45 ΧΛΜ ΘΕΣ/ΝΙΚΗ-ΒΕΡΟΙΑ,40.6426111,22.4911378,ROOFTOP,Δ.Δ.Αλεξανδρείας,ΔΗΜΟΣ ΑΛΕΞΑΝΔΡΕΙΑΣ,ΗΜΑΘΙΑΣ,green,small,"Station ID: 12299
Location Type: ROOFTOP
Address: 45 ΧΛΜ ΘΕΣ/ΝΙΚΗ-ΒΕΡΟΙΑ
Municipality: ΔΗΜΟΣ ΑΛΕΞΑΝΔΡΕΙΑΣ
County: ΗΜΑΘΙΑΣ
Coordinates: 40.642611, 22.491138"
12309,14ο ΧΛΜ ΘΕΣ/ΝΙΚΗΣ - ΛΑΓΚΑΔΑ,40.732847,23.024526,ROOFTOP,Δ.Δ.Περιβολακίου,ΔΗΜΟΣ ΛΑΓΚΑΔΑ,ΘΕΣΣΑΛΟΝΙΚΗΣ,green,small,"Station ID: 12309
Location Type: ROOFTOP
Address: 14ο ΧΛΜ ΘΕΣ/ΝΙΚΗΣ - ΛΑΓΚΑΔΑ
Municipality: ΔΗΜΟΣ ΛΑΓΚΑΔΑ
County: ΘΕΣΣΑΛΟΝΙΚΗΣ
Coordinates: 40.732847, 23.024526"
12311,6ο χλμ ΕΟ Λάρισας - Τυρνάβου,39.6755977,22.3745365,ROOFTOP,Δ.Δ.Γιάννουλης,ΔΗΜΟΣ ΓΙΑΝΝΟΥΛΗΣ,ΛΑΡΙΣΗΣ,green,small,"Station ID: 12311
Location Type: ROOFTOP
Address: 6ο χλμ ΕΟ Λάρισας - Τυρνάβου
Municipality: ΔΗΜΟΣ ΓΙΑΝΝΟΥΛΗΣ
County: ΛΑΡΙΣΗΣ
Coordinates: 39.675598, 22.374537"
12321,23ο ΧΛΜ ΘΕΣΣΑΛΟΝΙΚΗΣ ΕΔΕΣΣΑΣ,40.7220939,22.6895056,ROOFTOP,Δ.Δ.Γεφύρας,ΔΗΜΟΣ ΑΓΙΟΥ ΑΘΑΝΑΣΙΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,green,small,"Station ID: 12321
Location Type: ROOFTOP
Address: 23ο ΧΛΜ ΘΕΣΣΑΛΟΝΙΚΗΣ ΕΔΕΣΣΑΣ
Municipality: ΔΗΜΟΣ ΑΓΙΟΥ ΑΘΑΝΑΣΙΟΥ
County: ΘΕΣΣΑΛΟΝΙΚΗΣ
Coordinates: 40.722094, 22.689506"
12337,1ο ΧΛΜ Π.ΕΘ.ΟΔ. ΘΗΒΑΣ-ΧΑΛΚΙΔΑΣ,38.3299734,23.3329935,ROOFTOP,Δ.Δ.Θηβαίων,ΔΗΜΟΣ ΘΗΒΑΙΩΝ,ΒΟΙΩΤΙΑΣ,green,small,"Station ID: 12337
Location Type: ROOFTOP
Address: 1ο ΧΛΜ Π.ΕΘ.ΟΔ. ΘΗΒΑΣ-ΧΑΛΚΙΔΑΣ
Municipality: ΔΗΜΟΣ ΘΗΒΑΙΩΝ
County: ΒΟΙΩΤΙΑΣ
Coordinates: 38.329973, 23.332994"
12342,3ο χλμ ΤΡΙΚΑΛΩΝ - ΚΑΡΔΙΤΣΗΣ,39.5375882,21.7842726,ROOFTOP,Δ.Δ.Τρικκαίων,ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ,ΤΡΙΚΑΛΩΝ,green,small,"Station ID: 12342
Location Type: ROOFTOP
Address: 3ο χλμ ΤΡΙΚΑΛΩΝ - ΚΑΡΔΙΤΣΗΣ
Municipality: ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ
County: ΤΡΙΚΑΛΩΝ
Coordinates: 39.537588, 21.784273"
12347,3ο ΧΛΜ ΝΑΥΠΛΙΟ-Ν.ΚΙΟΥ ΕΚΟ ΠΟΥΡΟΥΛΑΣ,37.5923915,22.7826919,ROOFTOP,Δ.Δ.Ναυπλιέων,ΔΗΜΟΣ ΝΑΥΠΛΙΟΥ,ΑΡΓΟΛΙΔΟΣ,green,small,"Station ID: 12347
Location Type: ROOFTOP
Address: 3ο ΧΛΜ ΝΑΥΠΛΙΟ-Ν.ΚΙΟΥ ΕΚΟ ΠΟΥΡΟΥΛΑΣ
Municipality: ΔΗΜΟΣ ΝΑΥΠΛΙΟΥ
County: ΑΡΓΟΛΙΔΟΣ
Coordinates: 37.592391, 22.782692"
12352,3ΧΛΜ ΕΔΕΣΣΑΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,40.7869103,22.0549479,ROOFTOP,Δ.Δ.Εδέσσης,ΔΗΜΟΣ ΕΔΕΣΣΑΣ,ΠΕΛΛΗΣ,green,small,"Station ID: 12352
Location Type: ROOFTOP
Address: 3ΧΛΜ ΕΔΕΣΣΑΣ ΘΕΣΣΑΛΟΝΙΚΗΣ
Municipality: ΔΗΜΟΣ ΕΔΕΣΣΑΣ
County: ΠΕΛΛΗΣ
Coordinates: 40.786910, 22.054948"
12363,7ο χιλ ΔΡΑΜΑΣ-ΑΜΦΙΠΟΛΗΣ (ΚΟΥΔΟΥΝΙΑ),41.0873349,24.1114119,ROOFTOP,Δ.Δ.Κουδουνίων,ΔΗΜΟΣ ΔΡΑΜΑΣ,ΔΡΑΜΑΣ,green,small,"Station ID: 12363
Location Type: ROOFTOP
Address: 7ο χιλ ΔΡΑΜΑΣ-ΑΜΦΙΠΟΛΗΣ (ΚΟΥΔΟΥΝΙΑ)
Municipality: ΔΗΜΟΣ ΔΡΑΜΑΣ
County: ΔΡΑΜΑΣ
Coordinates: 41.087335, 24.111412"
12366,11 ΧΙΛ Π.Ε.Ο ΛΑΜΙΑΣ -ΣΤΥΛΙΔΑΣ,38.9054512,22.5527928,ROOFTOP,Δ.Δ.Αυλακίου,ΔΗΜΟΣ ΣΤΥΛΙΔΟΣ,ΦΘΙΩΤΙΔΟΣ,green,small,"Station ID: 12366
Location Type: ROOFTOP
Address: 11 ΧΙΛ Π.Ε.Ο ΛΑΜΙΑΣ -ΣΤΥΛΙΔΑΣ
Municipality: ΔΗΜΟΣ ΣΤΥΛΙΔΟΣ
County: ΦΘΙΩΤΙΔΟΣ
Coordinates: 38.905451, 22.552793"
12374,15ο ΧΛΜ ΕΟ ΣΕΡΡΩΝ - ΔΡΑΜΑΣ,41.0584344,23.6866087,ROOFTOP,Δ.Δ.Πενταπόλεως,ΔΗΜΟΣ ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,ΣΕΡΡΩΝ,green,small,"Station ID: 12374
Location Type: ROOFTOP
Address: 15ο ΧΛΜ ΕΟ ΣΕΡΡΩΝ - ΔΡΑΜΑΣ
Municipality: ΔΗΜΟΣ ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ
County: ΣΕΡΡΩΝ
Coordinates: 41.058434, 23.686609"
12375,ΑΧΙΛΛΕΩΣ 100 - ΑΛΜΥΡΟΣ ΜΑΓΝΗΣΙΑΣ,39.18229,22.7629255,ROOFTOP,Δ.Δ.Αλμυρού,ΔΗΜΟΣ ΑΛΜΥΡΟΥ,ΜΑΓΝΗΣΙΑΣ,green,small,"Station ID: 12375
Location Type: ROOFTOP
Address: ΑΧΙΛΛΕΩΣ 100 - ΑΛΜΥΡΟΣ ΜΑΓΝΗΣΙΑΣ
Municipality: ΔΗΜΟΣ ΑΛΜΥΡΟΥ
County: ΜΑΓΝΗΣΙΑΣ
Coordinates: 39.182290, 22.762926"
12377,20ο ΧΛΜ ΕΟ ΘΕΣΣΑΛΟΝΙΚΗΣ-ΝΕΑΣ ΜΗΧΑΝΙΩΝΑΣ (ΕΚΟ),40.5010262,22.9420019,ROOFTOP,Δ.Δ.Θέρμης,ΔΗΜΟΣ ΘΕΡΜΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,green,small,"Station ID: 12377
Location Type: ROOFTOP
Address: 20ο ΧΛΜ ΕΟ ΘΕΣΣΑΛΟΝΙΚΗΣ-ΝΕΑΣ ΜΗΧΑΝΙΩΝΑΣ (ΕΚΟ)
Municipality: ΔΗΜΟΣ ΘΕΡΜΗΣ
County: ΘΕΣΣΑΛΟΝΙΚΗΣ
Coordinates: 40.501026, 22.942002"
12382,"19,5χιλ.ΘΕΣΑΛΟΝΙΚΗΣ ΝΕΑΣ ΜΕΣΗΜΒΡΙΑΣ",40.7365952,22.7753871,ROOFTOP,Δ.Δ.Αγίου Αθανασίου,ΔΗΜΟΣ ΑΓΙΟΥ ΑΘΑΝΑΣΙΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,green,small,"Station ID: 12382
Location Type: ROOFTOP
Address: 19,5χιλ.ΘΕΣΑΛΟΝΙΚΗΣ ΝΕΑΣ ΜΕΣΗΜΒΡΙΑΣ
Municipality: ΔΗΜΟΣ ΑΓΙΟΥ ΑΘΑΝΑΣΙΟΥ
County: ΘΕΣΣΑΛΟΝΙΚΗΣ
Coordinates: 40.736595, 22.775387"
12390,6ΧΛΜ ΚΟΡΙΝΘΟΥ-ΑΡΓΟΥΣ,37.8988196,22.8958682,ROOFTOP,Δ.Δ.Αρχαίας Κορίνθου,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΑΣ,green,small,"Station ID: 12390
Location Type: ROOFTOP
Address: 6ΧΛΜ ΚΟΡΙΝΘΟΥ-ΑΡΓΟΥΣ
Municipality: ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ
County: ΚΟΡΙΝΘΙΑΣ
Coordinates: 37.898820, 22.895868"
12412,18o ΧΛΜ ΘΕΣΣΑΛΟΝΙΚΗΣ-ΜΗΧΑΝΙΩΝΑΣ,40.5025482,22.969505,ROOFTOP,Δ.Δ.Θέρμης,ΔΗΜΟΣ ΘΕΡΜΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,green,small,"Station ID: 12412
Location Type: ROOFTOP
Address: 18o ΧΛΜ ΘΕΣΣΑΛΟΝΙΚΗΣ-ΜΗΧΑΝΙΩΝΑΣ
Municipality: ΔΗΜΟΣ ΘΕΡΜΗΣ
County: ΘΕΣΣΑΛΟΝΙΚΗΣ
Coordinates: 40.502548, 22.969505"
12414,4ο χλμ Ε.Ο. ΤΡΙΠΟΛΗΣ-ΠΥΡΓΟΥ,37.5468591,22.3955776,ROOFTOP,Δ.Δ.Τριπόλεως,ΔΗΜΟΣ ΤΡΙΠΟΛΕΩΣ,ΑΡΚΑΔΙΑΣ,green,small,"Station ID: 12414
Location Type: ROOFTOP
Address: 4ο χλμ Ε.Ο. ΤΡΙΠΟΛΗΣ-ΠΥΡΓΟΥ
Municipality: ΔΗΜΟΣ ΤΡΙΠΟΛΕΩΣ
County: ΑΡΚΑΔΙΑΣ
Coordinates: 37.546859, 22.395578"
12420,18ο ΧΛΜ. Ε.Ο. ΘΕΣΑΛΟΝΙΚΗΣ ΚΙΛΚΙΣ,40.7671751,22.9558266,ROOFTOP,Δ.Δ.Ωραιοκάστρου,ΔΗΜΟΣ ΩΡΑΙΟΚΑΣΤΡΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,green,small,"Station ID: 12420
Location Type: ROOFTOP
Address: 18ο ΧΛΜ. Ε.Ο. ΘΕΣΑΛΟΝΙΚΗΣ ΚΙΛΚΙΣ
Municipality: ΔΗΜΟΣ ΩΡΑΙΟΚΑΣΤΡΟΥ
County: ΘΕΣΣΑΛΟΝΙΚΗΣ
Coordinates: 40.767175, 22.955827"
12430,5ο χλμ Επαρχιακής Οδού Θηβών - Μουρικίου,38.3469024,23.3222205,ROOFTOP,Δ.Δ.Θηβαίων,ΔΗΜΟΣ ΘΗΒΑΙΩΝ,ΒΟΙΩΤΙΑΣ,green,small,"Station ID: 12430
Location Type: ROOFTOP
Address: 5ο χλμ Επαρχιακής Οδού Θηβών - Μουρικίου
Municipality: ΔΗΜΟΣ ΘΗΒΑΙΩΝ
County: ΒΟΙΩΤΙΑΣ
Coordinates: 38.346902, 23.322221"
12460,2° ΧΙΛ Ε.Ο ΑΡΤΑΣ -ΑΓΡΙΝΙΟΥ  (ΔΕΞΙΑ ) ΑΡΤΑ,39.1511818,21.0084777,ROOFTOP,Δ.Δ.Αρταίων,ΔΗΜΟΣ ΑΡΤΑΙΩΝ,ΑΡΤΗΣ,green,small,"Station ID: 12460
Location Type: ROOFTOP
Address: 2° ΧΙΛ Ε.Ο ΑΡΤΑΣ -ΑΓΡΙΝΙΟΥ  (ΔΕΞΙΑ ) ΑΡΤΑ
Municipality: ΔΗΜΟΣ ΑΡΤΑΙΩΝ
County: ΑΡΤΗΣ
Coordinates: 39.151182, 21.008478"
12474,4ο χλμ ΚΑΡΔΙΤΣΑΣ-ΑΘΗΝΩΝ,39.3690419,21.9750249,ROOFTOP,Δ.Δ.Σταυρού,ΔΗΜΟΣ ΚΑΜΠΟΥ,ΚΑΡΔΙΤΣΗΣ,green,small,"Station ID: 12474
Location Type: ROOFTOP
Address: 4ο χλμ ΚΑΡΔΙΤΣΑΣ-ΑΘΗΝΩΝ
Municipality: ΔΗΜΟΣ ΚΑΜΠΟΥ
County: ΚΑΡΔΙΤΣΗΣ
Coordinates: 39.369042, 21.975025"
12497,19 ΧΛΜ Ε.Ο. ΧΑΛΚΙΔΑΣ-ΕΡΕΤΡΙΑΣ,38.3961529,23.7660135,ROOFTOP,Δ.Δ.Ερέτριας,ΔΗΜΟΣ ΕΡΕΤΡΙΑΣ,ΕΥΒΟΙΑΣ,green,small,"Station ID: 12497
Location Type: ROOFTOP
Address: 19 ΧΛΜ Ε.Ο. ΧΑΛΚΙΔΑΣ-ΕΡΕΤΡΙΑΣ
Municipality: ΔΗΜΟΣ ΕΡΕΤΡΙΑΣ
County: ΕΥΒΟΙΑΣ
Coordinates: 38.396153, 23.766013"
12499,8ο ΧΛΜ Π.Ε.Ο ΘΕΣ/ΝΙΚΗΣ-ΚΙΛΚΙΣ,40.6854177,22.8664842,ROOFTOP,Δ.Δ.Διαβατών,ΔΗΜΟΣ ΕΧΕΔΩΡΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,green,small,"Station ID: 12499
Location Type: ROOFTOP
Address: 8ο ΧΛΜ Π.Ε.Ο ΘΕΣ/ΝΙΚΗΣ-ΚΙΛΚΙΣ
Municipality: ΔΗΜΟΣ ΕΧΕΔΩΡΟΥ
County: ΘΕΣΣΑΛΟΝΙΚΗΣ
Coordinates: 40.685418, 22.866484"
12503,2ο ΧΛΜ ΤΣΑΚΩΝΑΣ ΚΑΛΟΥ ΝΕΡΟΥ ΜΕΣΣΗΝΙΑ,37.2566851,21.9939182,ROOFTOP,Δ.Δ.Οιχαλίας,ΔΗΜΟΣ ΟΙΧΑΛΙΑΣ,ΜΕΣΣΗΝΙΑΣ,green,small,"Station ID: 12503
Location Type: ROOFTOP
Address: 2ο ΧΛΜ ΤΣΑΚΩΝΑΣ ΚΑΛΟΥ ΝΕΡΟΥ ΜΕΣΣΗΝΙΑ
Municipality: ΔΗΜΟΣ ΟΙΧΑΛΙΑΣ
County: ΜΕΣΣΗΝΙΑΣ
Coordinates: 37.256685, 21.993918"
12520,2ο ΧΛΜ ΓΕΦΥΡΑΣ - ΧΑΛΚΗΔΟΝΑΣ,40.7262531,22.6745187,ROOFTOP,Δ.Δ.Γεφύρας,ΔΗΜΟΣ ΑΓΙΟΥ ΑΘΑΝΑΣΙΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,green,small,"Station ID: 12520
Location Type: ROOFTOP
Address: 2ο ΧΛΜ ΓΕΦΥΡΑΣ - ΧΑΛΚΗΔΟΝΑΣ
Municipality: ΔΗΜΟΣ ΑΓΙΟΥ ΑΘΑΝΑΣΙΟΥ
County: ΘΕΣΣΑΛΟΝΙΚΗΣ
Coordinates: 40.726253, 22.674519"
12533,21ο χλμ ΒΟΛΟΥ-ΜΙΚΡΟΘΗΒΩΝ,39.2684304,22.7864895,ROOFTOP,Δ.Δ.Νέας Αγχιάλου,ΔΗΜΟΣ ΝΕΑΣ ΑΓΧΙΑΛΟΥ,ΜΑΓΝΗΣΙΑΣ,green,small,"Station ID: 12533
Location Type: ROOFTOP
Address: 21ο χλμ ΒΟΛΟΥ-ΜΙΚΡΟΘΗΒΩΝ
Municipality: ΔΗΜΟΣ ΝΕΑΣ ΑΓΧΙΑΛΟΥ
County: ΜΑΓΝΗΣΙΑΣ
Coordinates: 39.268430, 22.786489"
12546,4ο Χλμ Ε.Ο. Τρικάλων-Καλαμπάκας,39.5805619,21.7415772,ROOFTOP,Δ.Δ.Τρικκαίων,ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ,ΤΡΙΚΑΛΩΝ,green,small,"Station ID: 12546
Location Type: ROOFTOP
Address: 4ο Χλμ Ε.Ο. Τρικάλων-Καλαμπάκας
Municipality: ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ
County: ΤΡΙΚΑΛΩΝ
Coordinates: 39.580562, 21.741577"
12559,1 ΧΛΜ ΣΗΤΕΙΑΣ ΠΙΣΚΟΚΕΦΑΛΟΥ -ΛΑΣΙΘΙ,35.1987876,26.1033329,ROOFTOP,Δ.Δ.Αγίου Γεωργίου Σητείας,ΔΗΜΟΣ ΣΗΤΕΙΑΣ,ΛΑΣΙΘΙΟΥ,green,small,"Station ID: 12559
Location Type: ROOFTOP
Address: 1 ΧΛΜ ΣΗΤΕΙΑΣ ΠΙΣΚΟΚΕΦΑΛΟΥ -ΛΑΣΙΘΙ
Municipality: ΔΗΜΟΣ ΣΗΤΕΙΑΣ
County: ΛΑΣΙΘΙΟΥ
Coordinates: 35.198788, 26.103333"
12561,4 ΧΛΜ ΞΑΝΘΗΣ-ΚΟΜΟΤΗΝΗΣ 0,41.1129584,24.9205437,ROOFTOP,Δ.Δ.Αβδήρων,ΔΗΜΟΣ ΑΒΔΗΡΩΝ,ΞΑΝΘΗΣ,green,small,"Station ID: 12561
Location Type: ROOFTOP
Address: 4 ΧΛΜ ΞΑΝΘΗΣ-ΚΟΜΟΤΗΝΗΣ 0
Municipality: ΔΗΜΟΣ ΑΒΔΗΡΩΝ
County: ΞΑΝΘΗΣ
Coordinates: 41.112958, 24.920544"
12579,6ο ΧΛΜ Ε.Ο. ΙΩΑΝΝΙΝΩΝ-ΑΘΗΝΩΝ,39.607351,20.8607539,APPROXIMATE,Δ.Δ.Ιωαννιτών,ΔΗΜΟΣ ΙΩΑΝΝΙΤΩΝ,ΙΩΑΝΝΙΝΩΝ,red,large,"Station ID: 12579
Location Type: APPROXIMATE
Address: 6ο ΧΛΜ Ε.Ο. ΙΩΑΝΝΙΝΩΝ-ΑΘΗΝΩΝ
Municipality: ΔΗΜΟΣ ΙΩΑΝΝΙΤΩΝ
County: ΙΩΑΝΝΙΝΩΝ
Coordinates: 39.607351, 20.860754"
12580,23ο ΧΛΜ ΒΕΡΟΙΑΣ - ΕΔΕΣΣΑΣ,40.6883036,22.1158572,ROOFTOP,Δ.Δ.Επισκοπής Νάουσας,ΔΗΜΟΣ ΑΝΘΕΜΙΩΝ,ΗΜΑΘΙΑΣ,green,small,"Station ID: 12580
Location Type: ROOFTOP
Address: 23ο ΧΛΜ ΒΕΡΟΙΑΣ - ΕΔΕΣΣΑΣ
Municipality: ΔΗΜΟΣ ΑΝΘΕΜΙΩΝ
County: ΗΜΑΘΙΑΣ
Coordinates: 40.688304, 22.115857"
12582,"9,5ο ΧΙΛ Π.Ε.Ο ΙΩΑΝΝΙΝΩΝ-ΚΟΖΑΝΗΣ ΘΕΣΗ ΛΟΥΤΣΑ",39.7239644,20.7814361,ROOFTOP,Δ.Δ.Ελεούσης,ΔΗΜΟΣ ΠΑΣΑΡΩΝΟΣ,ΙΩΑΝΝΙΝΩΝ,green,small,"Station ID: 12582
Location Type: ROOFTOP
Address: 9,5ο ΧΙΛ Π.Ε.Ο ΙΩΑΝΝΙΝΩΝ-ΚΟΖΑΝΗΣ ΘΕΣΗ ΛΟΥΤΣΑ
Municipality: ΔΗΜΟΣ ΠΑΣΑΡΩΝΟΣ
County: ΙΩΑΝΝΙΝΩΝ
Coordinates: 39.723964, 20.781436"
12591,24ο ΧΛΜ Π.Ε.Ο. Καλαμάτας-Τριπόλεως Κατσαρού,37.2108344,22.0024234,ROOFTOP,Δ.Δ.Τσουκαλαιίκων,ΔΗΜΟΣ ΜΕΛΙΓΑΛΑ,ΜΕΣΣΗΝΙΑΣ,green,small,"Station ID: 12591
Location Type: ROOFTOP
Address: 24ο ΧΛΜ Π.Ε.Ο. Καλαμάτας-Τριπόλεως Κατσαρού
Municipality: ΔΗΜΟΣ ΜΕΛΙΓΑΛΑ
County: ΜΕΣΣΗΝΙΑΣ
Coordinates: 37.210834, 22.002423"
12600,1χλμ ΠΟΛΥΑΝΘΟΥ ΑΜΒΡΟΣΙΑΣ,41.1150658,25.2278898,ROOFTOP,Δ.Δ.Ιάσμου,ΔΗΜΟΣ ΙΑΣΜΟΥ,ΡΟΔΟΠΗΣ,green,small,"Station ID: 12600
Location Type: ROOFTOP
Address: 1χλμ ΠΟΛΥΑΝΘΟΥ ΑΜΒΡΟΣΙΑΣ
Municipality: ΔΗΜΟΣ ΙΑΣΜΟΥ
County: ΡΟΔΟΠΗΣ
Coordinates: 41.115066, 25.227890"
12622,3οΧΙΛ ΛΑΡΙΣΑΣ ΚΑΡΔΙΤΣΑΣ,39.609442,22.3965514,ROOFTOP,Δ.Δ.Λαρίσης,ΔΗΜΟΣ ΛΑΡΙΣΑΣ,ΛΑΡΙΣΗΣ,green,small,"Station ID: 12622
Location Type: ROOFTOP
Address: 3οΧΙΛ ΛΑΡΙΣΑΣ ΚΑΡΔΙΤΣΑΣ
Municipality: ΔΗΜΟΣ ΛΑΡΙΣΑΣ
County: ΛΑΡΙΣΗΣ
Coordinates: 39.609442, 22.396551"
12625,1 ΧΙΛ ΣΕΡΡΩΝ ΝΙΓΡΙΤΑΣ,41.0698427,23.5403489,ROOFTOP,Δ.Δ.Σερρών,ΔΗΜΟΣ ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,green,small,"Station ID: 12625
Location Type: ROOFTOP
Address: 1 ΧΙΛ ΣΕΡΡΩΝ ΝΙΓΡΙΤΑΣ
Municipality: ΔΗΜΟΣ ΣΕΡΡΩΝ
County: ΣΕΡΡΩΝ
Coordinates: 41.069843, 23.540349"
12638,Α. ΠΑΠΑΝΔΡΕΟΥ 100 & ΑΧΙΛΛΕΩΣ - ΓΛΥΦΑΔΑ,37.8766687,23.7576732,ROOFTOP,Δ.Δ.Γλυφάδας,ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ,ΝΟΜΑΡΧΙΑ ΑΘΗΝΩΝ,green,small,"Station ID: 12638
Location Type: ROOFTOP
Address: Α. ΠΑΠΑΝΔΡΕΟΥ 100 & ΑΧΙΛΛΕΩΣ - ΓΛΥΦΑΔΑ
Municipality: ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ
County: ΝΟΜΑΡΧΙΑ ΑΘΗΝΩΝ
Coordinates: 37.876669, 23.757673"
12642,2ο ΧΛΜ ΑΛΜΥΡΟΥ-ΠΛΑΤΑΝΟΥ,39.1715018,22.7777473,ROOFTOP,Δ.Δ.Αλμυρού,ΔΗΜΟΣ ΑΛΜΥΡΟΥ,ΜΑΓΝΗΣΙΑΣ,green,small,"Station ID: 12642
Location Type: ROOFTOP
Address: 2ο ΧΛΜ ΑΛΜΥΡΟΥ-ΠΛΑΤΑΝΟΥ
Municipality: ΔΗΜΟΣ ΑΛΜΥΡΟΥ
County: ΜΑΓΝΗΣΙΑΣ
Coordinates: 39.171502, 22.777747"
12652,14ο χλμ Καβαλας-Ξανθης,40.9686022,24.5401738,ROOFTOP,Δ.Δ.Νέας Καρβάλης,ΔΗΜΟΣ ΚΑΒΑΛΑΣ,ΚΑΒΑΛΑΣ,green,small,"Station ID: 12652
Location Type: ROOFTOP
Address: 14ο χλμ Καβαλας-Ξανθης
Municipality: ΔΗΜΟΣ ΚΑΒΑΛΑΣ
County: ΚΑΒΑΛΑΣ
Coordinates: 40.968602, 24.540174"
12655,14ο ΧΛΜ. ΕΠ.ΟΔΟΥ ΒΕΡΟΙΑΣ-ΜΕΛΙΚΗΣ,40.4945791,22.312668,ROOFTOP,Δ.Δ.Βέροιας,ΔΗΜΟΣ ΒΕΡΟΙΑΣ,ΗΜΑΘΙΑΣ,green,small,"Station ID: 12655
Location Type: ROOFTOP
Address: 14ο ΧΛΜ. ΕΠ.ΟΔΟΥ ΒΕΡΟΙΑΣ-ΜΕΛΙΚΗΣ
Municipality: ΔΗΜΟΣ ΒΕΡΟΙΑΣ
County: ΗΜΑΘΙΑΣ
Coordinates: 40.494579, 22.312668"
12678,29 χιλ Ε.Ο Λαμίας Καρπενησίου,38.9470177,22.1279008,ROOFTOP,Δ.Δ.Μακρακώμης,ΔΗΜΟΣ ΜΑΚΡΑΚΩΜΗΣ,ΦΘΙΩΤΙΔΟΣ,green,small,"Station ID: 12678
Location Type: ROOFTOP
Address: 29 χιλ Ε.Ο Λαμίας Καρπενησίου
Municipality: ΔΗΜΟΣ ΜΑΚΡΑΚΩΜΗΣ
County: ΦΘΙΩΤΙΔΟΣ
Coordinates: 38.947018, 22.127901"
12695,172ο ΧΛΜ Π.Ε.Ο. ΠΑΤΡΩΝ ΑΘΗΝΩΝ,38.2629168,22.0551902,ROOFTOP,Δ.Δ.Ροδοδάφνης,ΔΗΜΟΣ ΣΥΜΠΟΛΙΤΕΙΑΣ,ΑΧΑΪΑΣ,green,small,"Station ID: 12695
Location Type: ROOFTOP
Address: 172ο ΧΛΜ Π.Ε.Ο. ΠΑΤΡΩΝ ΑΘΗΝΩΝ
Municipality: ΔΗΜΟΣ ΣΥΜΠΟΛΙΤΕΙΑΣ
County: ΑΧΑΪΑΣ
Coordinates: 38.262917, 22.055190"
